N: 12100
 X Co-ordinate                              Y Co-ordinate                            Z Co-ordinate

-0.14718070842606057                      0.26487434183557745                      0.09327223257755124
-0.371374153148583                      -0.11467473294082486                      -1.3258560682695033
0.5178955932966407                      -1.08662371221469                      0.5099373767717825
0.1742287315663087                      -0.6003629998898081                      -0.7094054416949582
0.16914105537337054                      -0.8271510391195053                      -1.414502691140782
-0.7101474139883879                      0.2793921972703681                      1.3139852201860118
0.29845713484006486                      -0.1120748785887069                      1.589235163014275
0.6621958955523426                      0.2612170378860941                      -0.3365348798776857
0.3620888912877791                      -0.11626265271670944                      0.6689865533983665
-0.5741514793016822                      0.3995150634797713                      1.36040082176584
0.5205593489447546                      0.942978820166628                      1.0198930604595358
-0.09531770310755383                      -0.8747317068659067                      -0.13668091488698808
0.4323666307289735                      -0.7520006216038728                      -0.11080851635713573
-0.6468162286893235                      0.06645848020632417                      -1.1592234173839282
-0.3610692578659558                      0.3734650091599603                      -1.2526848572228064
-0.11799051487676171                      1.2229141707835676                      -0.013395171932681471
-0.27798502879347664                      -0.7319135529387669                      -1.5762123341453655
-0.30364348463146706                      -0.40427754269614136                      -1.3925296654360215
0.9505189681530728                      0.07646983151562248                      -0.3745989472223581
-0.80873843632539                      -0.5080228017768507                      -0.8655088980817447
0.5827314353000577                      -0.5936237719057678                      -0.007811985104675401
0.15819558685593904                      0.7498426141104204                      1.164364379625726
0.1443477656931873                      0.47412323024304603                      -1.226518316228177
-0.2364475129451622                      0.13720566664150757                      -1.9279689236623376
-0.5909254920484952                      0.6882100052204847                      -0.22118704630306052
-0.8500576271619749                      -0.009269776626333215                      -0.7357687653898717
0.6599709691674946                      0.5820661463140882                      -0.4509832217998837
-0.07244494029280912                      1.0018663263289915                      -0.20386256420155568
-0.2876008905479439                      -0.2865922175268498                      0.8039256099345513
-0.4672848616218035                      -0.8770401484316502                      0.07575340914272077
-0.5656062457306852                      0.8571074881311032                      0.33839736702341217
-0.39732206114872337                      -1.021633209532442                      -1.2192625925670342
0.3152532272442543                      0.1838152479124251                      1.5453553973469916
-0.723843999611175                      0.14979993324214558                      1.0790600689387682
0.20192850513929583                      -0.7204454303554758                      -0.03043496618968433
0.3454046352950655                      -0.11561324141618745                      -1.2809903226894583
-0.9249420136099009                      -0.5499864176801889                      0.16155041069655374
-0.24179108291921247                      0.21642911225479566                      -0.09592881035875678
-0.08526330887700517                      0.07735879401883161                      1.369698029921738
0.13482723067357805                      0.9929900166491206                      0.06429426971605245
-0.6383133092061319                      0.1592528652251013                      -1.0889793129482541
0.43746113234005546                      -0.4601351213386602                      -1.455203214957185
-0.5184115381864809                      0.15129034385219864                      0.705934558842737
-0.41276165611028603                      0.020646032856469043                      -0.2464636467738095
-0.44234948291554876                      1.232146851155652                      0.696523628963797
0.3674621031325309                      0.6783633325562506                      1.37031097357062
0.5072945294057594                      0.029252619989949213                      -0.5398859395702793
-0.271399747061575                      1.2076233168971835                      -0.9046481358643335
0.2132848997541199                      -0.1260189793895896                      -1.7569328998232057
0.26067361422268776                      0.00936786379333654                      0.8442544253150168
0.03322187585914049                      -1.246891586944388                      0.3682620047930665
-0.22104117083298602                      0.35105281474785244                      -1.3492133377716358
-0.07964411070832833                      0.2558213888369165                      -0.15760643477359793
0.06055972081557748                      -1.0229959123882995                      -1.1084877760149716
-0.3510443844408415                      -0.05757681859841535                      1.5184095112328788
-0.15708982716019615                      0.29219510308344887                      1.207725019963474
-0.037315881976041076                      -0.17545805186768204                      0.045419400564409074
0.44951748355662646                      0.0848973608195216                      0.33126988777008304
0.010032816754763862                      0.7084891972123124                      0.3162421326175484
0.031115666163210154                      0.43379534938693176                      1.869680984807411
0.16289004211604485                      -0.7305678334890133                      -0.340132897417305
0.8174364577833397                      -0.00961025529920212                      -1.0081351546370185
-0.007364679026035104                      0.12775224997482604                      -0.17219375725530428
0.40552980250885895                      -0.8088360048368834                      1.229882449177977
0.20140600265870812                      0.0900779101456124                      0.24189746094727926
-0.3943155364897344                      -0.8216629574389456                      -0.850580631448266
0.8970567885819689                      0.35299193726834766                      -0.5398653602347081
-0.37559409966299584                      -0.7545657629291195                      -1.2609560669895425
0.3153463142258017                      -0.3343796784809534                      -1.3611793155042764
0.019864701520365013                      0.05700913504754235                      -0.13241561752180342
0.3227948308026969                      -0.1482235747416525                      -1.073745308987443
-0.46810958236969413                      -0.313314028688487                      -0.02101875944597431
0.6435107412128487                      0.10532394125030686                      0.2364500201639408
0.28149042548180914                      -0.40921113856739577                      0.6104733704592329
-0.03645393667574526                      1.1700479335026857                      -0.26211305204814295
0.03931611657796785                      -0.8374834453864887                      -0.44465395646561134
0.37414042452157004                      -0.8895426126923933                      0.7343237495873987
-0.2111541932209362                      0.18256569839078374                      0.8290290894805605
-0.13982442411232832                      0.42690102145821207                      -1.5909074494103401
0.23950880709298472                      -0.05908578973217482                      0.241972183665065
0.5902428437581142                      0.47269280277425274                      -0.014535508833006805
-0.3659764761178501                      -0.37516970975476194                      -1.7868577286120977
0.2833082227274526                      0.5109013091319587                      0.4142742181689534
-0.4293435606911171                      -0.2904942905782426                      -0.491724528329502
-0.3792175177610846                      0.7853553073625412                      -0.5123040481808485
0.23445551738219472                      -0.3872257287420857                      -1.104264686489107
0.2908562150334051                      -1.0030364568941903                      0.144659495627407
0.5125647478825364                      -0.5788949063565728                      -0.672191839127112
0.019918230945987103                      -1.0355735257989926                      -0.7862401031215747
-0.559702484027182                      -0.1447301720114278                      0.5751034544257001
0.6307770232313492                      0.10511523334221096                      -1.0919975782882632
0.2901004695377585                      -1.1386600369824034                      0.9559767988010686
-0.7142597164219393                      -0.39247887156159544                      0.46798532865616504
0.5356655853333194                      1.0329555718934502                      -0.3627153792371032
-0.8026003847729011                      -0.7081325936685847                      0.15320475172862347
-0.5338180176040896                      0.2996885087473855                      -1.2688813550569495
-0.30088247927195444                      -0.46160816261283966                      -1.2470063803440987
0.47598031196805946                      -0.26249895722111116                      0.010593218503065494
-0.4326528183083034                      -0.28099279192835924                      0.9805694596183554
-0.38437521272422637                      0.13717606299602925                      0.6712895650582835
0.024040522925995678                      -1.2840057472371438                      -0.2714906002187214
0.07967482308373186                      -1.1083996766667                      0.006244351824181482
-0.11526419611491834                      1.2274619471415829                      -0.3953335134790956
0.7135564571261213                      -0.9513211800525423                      -0.1926395958570999
-0.17690634153233442                      0.42545674220391305                      0.2908156681415037
-0.25101519760599134                      0.618763862735503                      0.6711317750080958
0.26272403455169235                      0.6167333128717365                      1.5664199548819875
-0.016971933502472947                      -0.8545977699032749                      -0.45499749182677585
-0.09935033344991195                      -0.3773987695778842                      -0.049223635903826946
-0.5865228041088917                      -0.09965373816050715                      1.020383365291765
-0.6930592920791343                      -0.5608179528850967                      -0.2006785623499776
-0.22027444598607926                      -0.980457791390508                      1.0201332700826304
0.8022817998520044                      -0.3076647797552341                      -0.3260599576994725
0.20723762928642064                      -1.3415625226416803                      -0.052492386594159335
-0.11944952689846056                      -0.11996232645292526                      -0.41111904190160775
0.916477526583878                      0.04024911501611639                      0.10998408000051052
0.15702792837057666                      -1.0231532797915852                      1.315637100480088
-0.004770701605794514                      0.22904407692829065                      -1.2992884272099259
0.08674485679604116                      -0.11700633358015056                      1.9726242354593722
-0.6120239334140436                      -0.48216903845236914                      -1.1183106641877707
0.08554371789384763                      -0.826808882473461                      0.767017913311729
0.3935983373433678                      -0.6176500488067233                      -0.6289513557642352
-0.4579959190895362                      0.7998692257982878                      0.45327783628684326
-0.6476297609989932                      -0.7232009537969887                      -0.9578939571619753
-0.049856431033503235                      0.1371924199500656                      -1.2828190301457774
-0.27772147419917625                      -1.018227966428183                      -1.329497919249957
-0.08938349940930079                      -1.023636282440031                      -0.0027449142752109523
-0.5056237050364325                      0.5917788606926546                      0.675543051109059
0.12909159902445766                      -1.352833890138533                      -0.5164647939465592
-0.27767645798983587                      1.3793284547372826                      -0.032802507389784186
0.1461007082659489                      -0.6586131796654527                      1.5807572927960338
-0.829686492807929                      -0.20137143285168557                      0.13677195958926847
-0.6413325133028291                      0.46835704230243547                      -0.6206367712139924
-0.8547292057606144                      0.62100015491158                      0.42912555983886813
0.19950377280528575                      -0.018844041418791813                      -0.5896942762242992
-0.32305371639193714                      -0.1918266522990426                      -1.1595466471479807
0.2749782274916617                      0.9790948575677709                      -0.41460173008749424
-0.03326666516654564                      0.6859044020943048                      1.3521301443885014
-0.6097690379077818                      -0.50999643315218                      0.602085421611334
0.2939621943572308                      1.366329011088324                      0.49196933478678284
0.1570052704930427                      -1.0493219783938792                      -0.02553241890003166
-0.423951080759692                      0.5277946623678904                      -0.7753771180376119
-0.1954806370703579                      0.33323610003967863                      -1.241566218676934
-0.3034728838772771                      -1.1697367290590932                      -0.17391264765033876
0.5246876879659399                      1.1564165446410302                      -0.4053849679330801
0.37096875170597654                      0.6257396559255328                      0.04555216522926031
0.5107706865840691                      0.4761754635127753                      0.6085661602964065
0.14864252842380177                      0.48800369887156414                      -0.015723432948755
0.5258162113894396                      0.18144594623384291                      -0.5249601579263783
-0.383054446860851                      -0.24977890136941072                      -0.7285093155427202
-0.05208780129231827                      0.7589751535201961                      1.2598444674910416
-0.5022894897703092                      0.9044481481225075                      -1.0209134443699521
-0.3856477494635904                      1.2677096366817375                      0.5324646560272659
-0.13452485008532244                      -0.10767160359065153                      -0.9432923529674153
-0.32892944113941636                      -0.2827007687622647                      0.49940685277478414
-0.42550677451445185                      0.07219044208100578                      0.4472588780443223
0.00043336803707050287                      1.153246354670432                      -0.32443972723457115
-0.45939917664127927                      -0.46771326820402637                      1.5703276353788937
0.10263426065445591                      -0.9376064348646161                      -0.8309487533626125
0.3288080482256188                      -0.36612386460177015                      -0.9002758433920226
-0.50239302269167                      -0.5525705372519202                      0.1716271462828649
0.4026308462020205                      -0.3198072758226398                      -1.6780332166350544
0.32298143393578793                      -0.010281772758438112                      1.582839130451609
-0.2017963848278408                      0.3885579312185645                      1.6145562366765298
0.43312468231063206                      -0.9253309982517758                      0.20350610510694667
-0.323053297773086                      1.0073079074756603                      0.30242824186868367
-0.17312163123397006                      -0.7063267539101811                      0.6821595857921623
0.4577777347349028                      -0.3390464782808986                      0.3116007354072581
0.059707378928508525                      0.36693904119083154                      1.6121623143991628
0.4077812126249689                      0.5754243566355868                      0.2243990499233135
0.3019171497944184                      -0.12364773769393977                      0.04695910360021749
0.8014448808289929                      -0.25165331493667975                      0.4501801975734838
0.6021956148612586                      -0.3462473439449001                      1.0607030077930695
0.7519409995883952                      -0.49939206792746416                      0.27279203838648725
-0.5413382945059182                      -0.8194959525159151                      -0.8740015809483639
-0.6578134464473551                      -0.03511605039779475                      0.5742251598492705
-0.1563999372892393                      0.7630395999722803                      0.8914297508159481
-0.8531559009172192                      -0.0925447052300723                      -0.21224668731638863
-0.016732327426658644                      0.21966053589848                      -1.9624775282013873
-0.9114105276637701                      -0.39940845098122013                      0.009447959405564088
0.29134601041057095                      1.2781427784214037                      0.6920839945316439
0.1586688569910768                      -0.4463494730009101                      0.9107963804504302
0.12266753356534732                      0.06337931257147478                      -1.4728037503419915
0.36121075963877636                      1.3125096106326826                      0.6118784503085455
-0.47226546345688747                      -0.47178345844305913                      1.542761643671537
-0.35077317805897246                      -0.5038116240007974                      -0.39883962285777885
0.2691292378551713                      -0.8828139273776162                      -1.1473022582156225
-0.5166962025254433                      1.0627920195082088                      -0.9598379714271941
0.523247277689801                      1.0514370871395244                      -0.7387698335140942
-0.22648698124096156                      0.4260648239137119                      1.8466421488874594
0.2805092953594379                      1.4040999884168186                      0.05552292545651305
-0.46146520191357365                      -0.42093339822258913                      1.0167847032790056
0.12560303187649358                      -0.35183650236903574                      1.6887727134546417
0.5991185113507491                      0.4907273517007429                      0.29079914825541975
-0.2314939444152153                      -1.2891754193633136                      -0.1889835089751437
-0.574320677061881                      1.1635881328521878                      0.023150500119479833
0.002571370982002996                      0.7481947007379155                      -0.13520575098804288
-0.31362725734487484                      0.40809692781866813                      0.7723631587042523
-0.20965564093766842                      0.5103515926316975                      0.40608180528817295
0.0785412594810031                      -1.0236080138809758                      -0.2022729104002554
0.4412109787290579                      0.022428122123737015                      0.7185887514192486
-0.29861737748777206                      1.3492716459366636                      -0.14273664019255072
-0.002609006637492639                      0.6935753314116924                      0.4845512823219891
-0.3246081339398852                      -0.6543428467011336                      -0.3711301249124528
0.3497902119934173                      -0.49687658678044344                      0.4808898856669006
-0.3192498055627564                      0.11563168556521397                      0.28613614995701164
-0.22738412235864458                      -0.9430329978529831                      -0.3367027345095699
0.655669658404961                      0.7529967856041173                      -0.06419041486607746
-0.021725004946749893                      0.8798322683511217                      -0.35173035565638955
-0.14667062789457774                      0.03314951460952553                      0.025484158232139897
